time,veh_u,model_RNN_lon_2020.pt,model_LSTM_lon_2139.pt,model_GRU_lon_2080.pt,model_TCN_lon_129.pt,model_T_lon_1560.pt,best_wheel,model_based,ekf_m_bw,veh_ref,ekf_ai
0.28,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50784094012191e-14,0,-0.0111646137544151
0.29,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,-0.00170084,-0.758278145695364,-0.00170083999985497,0,-0.0107362359995474
0.3,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,2.32873182542948e-13,0,-0.0116971640681988
0.31,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,-0.00170926,-0.758278145695364,-0.00170925999985416,0,-0.0115028999006184
0.32,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,-0.00010104,-0.758278145695364,-0.000101039999755733,0,-0.0120932362477063
0.33,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-9.76746895170466e-15,0,-0.0122086356337193
0.34,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,-0.00170926,-0.758278145695364,-0.00170925999985413,0,-0.0113816575104945
0.35,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,2.34147336936052e-13,0,-0.0112806411885558
0.36,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50821498987142e-14,0,-0.0112640876952027
0.37,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50561832566831e-14,0,-0.0107745151910948
0.38,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50698984141651e-14,0,-0.0102939649722957
0.39,0.0,0.030377447605133057,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50626342596094e-14,0,-0.0098103599088355
0.4,0.0,0.030667856335639954,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50664831773217e-14,0,-0.0094172338378927
0.41,0.0,0.030810654163360596,0.006492156069725752,-0.0014936821535229683,-0.004799738526344299,-0.0925615131855011,0,-0.758278145695364,-2.50644774033026e-14,0,-0.00865441228236266
